	Eugenia cuprea	Acmena grata,Calyptranthes aromatica,Caryophyllus antisepticus,Eugenia antiseptica,Eugenia collinsae,Eugenia cuprea,Eugenia glaucicalyx,Eugenia grata,Jambosa aromatica,Myrtus quadrangularis,Syzygium glaucicalyx,Syzygium gratum,Syzygium gratum confertum,Syzygium ovatifolium
	Eugenia dimorpha	Eugenia dimorpha australis,Luma dimorpha
	Eugenia dysenterica	Myrtus dysenterica,Stenocalyx dysentericus
	Eugenia florida	Eugenia atropunctata,Eugenia atropunctata gracilis,Eugenia atropunctata robusta,Eugenia gardneriana,Eugenia gardneriana depauperata,Eugenia gardneriana dives,Eugenia gardneriana ovata,Eugenia gardneriana rigida,Eugenia membranacea,Eugenia moraviana gardneriana,Eugenia oligoneura,Eugenia patula,Eugenia perorebi,Eugenia racemifera,Eugenia seriatoracemosa,Eugenia sylvatica,Eugenia tinge-lingua,Myrcia doloresensis
	Eugenia foetida	Eugenia buxifolia,Eugenia fetida,Eugenia macrostemon,Eugenia mayana,Eugenia myrtoides,Eugenia ossaeana,Eugenia poiretii,Eugenia triplinervia,Eugenia triplinervia angustifolia,Eugenia triplinervia buxifolia,Eugenia triplinervia laevigata,Eugenia triplinervia latissima,Eugenia triplinervia oblongata,Eugenia triplinervia obovata,Eugenia unedifolia,Myrtus acka,Myrtus axillaris,Myrtus buxifolia,Myrtus foetida,Myrtus poiretii
	Eugenia joenssonii	Eugenia lanosa
	Eugenia mansoi	Eugenia vincifolia
	Eugenia melanadenia	Eugenia melanadenia
	Eugenia moraviana	Eugenia moraviana impunctata,Eugenia paracatuana,Myrtus moraviana
	Eugenia nitida	Eugenia nitida,Gomidesia chamissoeana,Gomidesia nitida,Myrcia neonitida,Myrcia nitida
	Eugenia ovalifolia	Emurtia punicifolia,Eugenia adstringens,Eugenia ambigua,Eugenia arbutifolia,Eugenia arbutifolia obscura,Eugenia arbutifolia pallida,Eugenia arctostaphyloides,Eugenia arctostaphyloides ovalis,Eugenia benthamii,Eugenia boliviensis,Eugenia calycolpoides,Eugenia chacoensis,Eugenia ciarensis,Eugenia clinocarpa,Eugenia coarensis,Eugenia dasyantha,Eugenia decorticans,Eugenia diantha ciliata,Eugenia diantha glabra,Eugenia dipoda,Eugenia dipoda brachypoda,Eugenia fruticulosa,Eugenia glareosa,Eugenia insipida,Eugenia kochiana,Eugenia kunthiana,Eugenia kunthiana opaca,Eugenia kunthiana pellucida,Eugenia linearifolia,Eugenia linearifolia oppositifolia,Eugenia linearifolia ternifolia,Eugenia macroclada,Eugenia maximiliana,Eugenia mugiensis,Eugenia myrtillifolia,Eugenia nhanica,Eugenia obtusifolia,Eugenia obversa,Eugenia oleifolia,Eugenia ovalifolia,Eugenia ovalifolia chacoensis,Eugenia phillyraeoides,Eugenia platyclada,Eugenia platyclada cuneata,Eugenia platyclada microphylla,Eugenia platyclada multiflora,Eugenia platyclada ovalis,Eugenia polyphylla,Eugenia polyphylla obovata,Eugenia prominens,Eugenia psammophila,Eugenia psychotrioides,Eugenia pungens subalterna,Eugenia punicifolia brachypoda,Eugenia punicifolia subalterna,Eugenia pyramidalis,Eugenia pyramidalis angustifolia,Eugenia pyrroclada,Eugenia pyrroclada columbiensis,Eugenia pyrroclada guianensis,Eugenia rhombocarpa,Eugenia romana,Eugenia romana pickeli,Eugenia rufoflavescens,Eugenia sabulosa,Eugenia sancta,Eugenia spathophylla,Eugenia spathulata,Eugenia subalterna,Eugenia subcorymbosa,Eugenia suffruticosa,Eugenia suffruticosa laeta,Eugenia suffruticosa latifolia,Eugenia suffruticosa opaca,Eugenia surinamensis,Eugenia surinamensis impunctata,Eugenia surinamensis punctata,Eugenia triphylla,Eugenia vaga,Eugenia vaga brachypoda,Eugenia vaga brasiliensis,Eugenia vaga dipoda,Eugenia vaga pumila,Eugenia vaga punicifolia,Eugenia vaga rigida,Myrtus arbutifolia,Myrtus oleifolia,Myrtus psychotrioides,Myrtus punicifolia,Pseudomyrcianthes kochiana,Psidium sylvestre
	Eugenia pitanga	Eugenia camporum,Eugenia dolichophylla,Eugenia montigena,Eugenia pitanga camporum,Eugenia pitanga venosa,Luma pitanga,Myrtus pitanga,Myrtus pitanga angustifolia,Stenocalyx pitanga,Stenocalyx pitanga nana
	Eugenia pluriflora	Eugenia pluriflora opaca,Eugenia pluriflora perforata
	Eugenia punicifolia	Emurtia punicifolia,Eugenia adstringens,Eugenia ambigua,Eugenia arbutifolia,Eugenia arbutifolia obscura,Eugenia arbutifolia pallida,Eugenia arctostaphyloides,Eugenia arctostaphyloides ovalis,Eugenia benthamii,Eugenia boliviensis,Eugenia calycolpoides,Eugenia chacoensis,Eugenia ciarensis,Eugenia clinocarpa,Eugenia coarensis,Eugenia dasyantha,Eugenia decorticans,Eugenia diantha ciliata,Eugenia diantha glabra,Eugenia dipoda,Eugenia dipoda brachypoda,Eugenia fruticulosa,Eugenia glareosa,Eugenia insipida,Eugenia kochiana,Eugenia kunthiana,Eugenia kunthiana opaca,Eugenia kunthiana pellucida,Eugenia linearifolia,Eugenia linearifolia oppositifolia,Eugenia linearifolia ternifolia,Eugenia macroclada,Eugenia maximiliana,Eugenia mugiensis,Eugenia myrtillifolia,Eugenia nhanica,Eugenia obtusifolia,Eugenia obversa,Eugenia oleifolia,Eugenia ovalifolia,Eugenia ovalifolia chacoensis,Eugenia phillyraeoides,Eugenia platyclada,Eugenia platyclada cuneata,Eugenia platyclada microphylla,Eugenia platyclada multiflora,Eugenia platyclada ovalis,Eugenia polyphylla,Eugenia polyphylla obovata,Eugenia prominens,Eugenia psammophila,Eugenia psychotrioides,Eugenia pungens subalterna,Eugenia punicifolia brachypoda,Eugenia punicifolia subalterna,Eugenia pyramidalis,Eugenia pyramidalis angustifolia,Eugenia pyrroclada,Eugenia pyrroclada columbiensis,Eugenia pyrroclada guianensis,Eugenia rhombocarpa,Eugenia romana,Eugenia romana pickeli,Eugenia rufoflavescens,Eugenia sabulosa,Eugenia sancta,Eugenia spathophylla,Eugenia spathulata,Eugenia subalterna,Eugenia subcorymbosa,Eugenia suffruticosa,Eugenia suffruticosa laeta,Eugenia suffruticosa latifolia,Eugenia suffruticosa opaca,Eugenia surinamensis,Eugenia surinamensis impunctata,Eugenia surinamensis punctata,Eugenia triphylla,Eugenia vaga,Eugenia vaga brachypoda,Eugenia vaga brasiliensis,Eugenia vaga dipoda,Eugenia vaga pumila,Eugenia vaga punicifolia,Eugenia vaga rigida,Myrtus arbutifolia,Myrtus oleifolia,Myrtus psychotrioides,Myrtus punicifolia,Pseudomyrcianthes kochiana,Psidium sylvestre
	Eugenia pyriformis	Eugenia albotomentosa,Eugenia albotomentosa goyazensis,Eugenia albotomentosa urussangensis,Eugenia dumicola,Eugenia hassleriana,Eugenia phlebotomonides,Eugenia pyriformis argentea,Eugenia pyriformis uvalha,Eugenia turbinata,Eugenia uvalha,Eugenia vauthiereana,Eugenia viminalis,Luma turbinata,Myrciaria dumicola,Myrtus conceptionis,Myrtus pyriformis,Pseudomyrcianthes pyriformis,Stenocalyx lanceolatus
	Eugenia repanda	Eugenia ypanemensis,Luma repanda
	Eugenia rhombea	Eugenia fiscalensis,Eugenia foetida rhombea,Eugenia leptopa,Eugenia pusilana
	Eugenia rotundifolia	Eugenia rotundifolia,Jambosa rotundifolia
	Eugenia speciosa	Eugenia caldensis,Eugenia retusa,Eugenia undulatifolia,Phyllocalyx limbatus,Phyllocalyx marginatus,Phyllocalyx retusus,Phyllocalyx speciosus
	Eugenia stigmatosa	Eugenia stigmatosa acutata,Eugenia stigmatosa obtusata,Myrtus stigmatosa
	Eugenia sulcata	Eugenia sulcata latifolia,Eugenia sulcata pubescens,Eugenia sulcata stricta,Stenocalyx sulcatus,Stenocalyx sulcatus,Stenocalyx sulcatus latifolius,Stenocalyx sulcatus ligustrinus,Stenocalyx sulcatus longifolius,Stenocalyx sulcatus strictus
	Eugenia uniflora	Eugenia diaphana,Eugenia lineatifolia,Eugenia uniflora
	Eugenia uruguayensis	Eugenia batucaryensis,Eugenia calycosema,Eugenia guabiju,Eugenia maschalantha,Eugenia opaca,Eugenia opaca brasiliensis,Eugenia opaca montevideensis,Eugenia uruguayensis opaca,Luma calycosema,Luma opaca,Luma uruguayensis
	Eupatorium coelestinum	Conoclinium dichotomum,Conoclinium flaccidum,Conoclinium nepetifolium,Conoclinium venulosum,Eupatorium coelestinum,Eupatorium deltifolium,Eupatorium deltoideum,Eupatorium violaceum
	Eupatorium triplinerve	Ayapana officinalis,Eupatorium ayapana,Eupatorium luzoniense,Eupatorium triplinerve,Eupatorium triplinerve
	Falcaria falcarioides	Falcaria falcarioides,Pimpinella falcarioides,Scaligeria falcarioides
	Feijoa sellowiana	Acca sellowiana rugosa,Feijoa obovata,Feijoa schenckiana,Feijoa sellowiana,Feijoa sellowiana rugosa,Orthostemon obovatus,Orthostemon sellowianus
	Feroniella lucida	Feronia lucida,Feroniella lucida,Feroniella oblata
	Ferula assa-foetida	Ferula assa-foetida,Peucedanum alliacea
	Ferula communis	Ferula communis
	Ferula galbaniflua	Ferula erubescens,Ferula galbaniflua,Ferula persica,Peucedanum galbanifluum
	Ferula glauca	Ferula candelabrum,Ferula chiliantha,Ferula communis glauca,Ferula neapolitana,Peucedanum glaucum,Peucedanum neapolitanum
	Ferula gummosa	Ferula erubescens,Ferula galbaniflua,Ferula persica,Peucedanum galbanifluum
	Ferula hirtella	Ferula collina,Ferula hirtella,Ferula khorasanica,Ferula microloba,Peucedanum szowitzianum
	Ferula macrocolea	Peucedanum macrocolea
	Ferula microcolea	Peucedanum microcolea
	Ferula ovina	Ferula lapidosa,Ferula microcarpa,Ferula pachycarpa,Ferula stewartiana affghanica,Ferula stylosa,Ferula thomsonii,Peucedanum ovinum,Peucedanum thomsonii
	Ferula szowitsiana	Ferula collina,Ferula hirtella,Ferula khorasanica,Ferula microloba,Peucedanum szowitzianum
	Ferulago angulata	Ferula angulata,Ferulago linearifolia,Ferula angulata,Ferulago linearifolia
	Ferulago carduchorum	Dorema odoriferum,Ferulago angulata carduchorum
	Ferulago confusa	Ferulago confusa
	Ferulago longistylis	Ferulago longistylis
	Ficus benjamina	Ficus benjamina comosa,Ficus benjamina comosa,Ficus benjamina haematocarpa,Ficus benjamina nuda,Ficus comosa,Ficus cuspidato-caudata,Ficus haematocarpa,Ficus neglecta,Ficus nitida,Ficus nuda,Ficus papyrifera,Ficus parvifolia,Ficus pendula,Ficus pyrifolia,Ficus reclinata,Ficus retusa nitida,Ficus striata,Ficus umbrina,Ficus xavieri,Urostigma benjamina,Urostigma benjaminum nudum,Urostigma haematocarpum,Urostigma neglectum,Urostigma nitidum,Urostigma nudum
	Fimbristylis falcata	Iria falcata,Isolepis falcata,Scirpus falcatus
	Fitzroya cupressoides	Abies cupressoides,Cupresstellata patagonica,Fitzroya patagonica,Pinus cupressoides
	Flaveria linearis	Flaveria latifolia,Flaveria latifolia,Flaveria linearis latifolia,Flaveria maritima,Flaveria tenuifolia,Gymnosperma nudatum,Havanella linearis,Selloa nudata
	Flourensia cernua	Helianthus cernuus
	Foeniculum vulgare	Anethum dulce,Anethum foeniculum,Anethum foeniculum piperitum,Anethum minus,Anethum panmori,Anethum panmorium,Anethum piperitum,Anethum rupestre,Foeniculum capillaceum,Foeniculum capillaceum dulce,Foeniculum capillaceum macrocarpum,Foeniculum capillaceum piperitum,Foeniculum commune,Foeniculum divaricatum,Foeniculum dulce,Foeniculum foeniculum,Foeniculum giganteum,Foeniculum luteum,Foeniculum officinale,Foeniculum officinale dulce,Foeniculum officinale dulce,Foeniculum officinale pateri,Foeniculum officinale sativum,Foeniculum panmorium,Foeniculum piperitum,Foeniculum piperitum,Foeniculum piperitum divaricatum,Foeniculum piperitum pluriradiatum,Foeniculum rigidum,Foeniculum vulgare,Foeniculum vulgare capillaceum,Foeniculum vulgare capillaceum,Foeniculum vulgare dulce,Foeniculum vulgare pateri,Foeniculum vulgare pauciradiatum,Foeniculum vulgare piperitum,Foeniculum vulgare piperitum,Foeniculum vulgare piperitum,Ligusticum foeniculum,Ligusticum foeniculum,Meum foeniculum,Meum piperatum,Meum piperitum,Meum piperitum,Ozodia foeniculacea,Selinum foeniculum,Seseli dulce,Seseli foeniculum,Seseli piperitum,Tenoria romana
	Foeniculum vulgare	Anethum dulce,Anethum foeniculum,Anethum foeniculum piperitum,Anethum minus,Anethum panmori,Anethum panmorium,Anethum piperitum,Anethum rupestre,Foeniculum capillaceum,Foeniculum capillaceum dulce,Foeniculum capillaceum macrocarpum,Foeniculum capillaceum piperitum,Foeniculum commune,Foeniculum divaricatum,Foeniculum dulce,Foeniculum foeniculum,Foeniculum giganteum,Foeniculum luteum,Foeniculum officinale,Foeniculum officinale dulce,Foeniculum officinale dulce,Foeniculum officinale pateri,Foeniculum officinale sativum,Foeniculum panmorium,Foeniculum piperitum,Foeniculum piperitum,Foeniculum piperitum divaricatum,Foeniculum piperitum pluriradiatum,Foeniculum rigidum,Foeniculum vulgare,Foeniculum vulgare capillaceum,Foeniculum vulgare capillaceum,Foeniculum vulgare dulce,Foeniculum vulgare pateri,Foeniculum vulgare pauciradiatum,Foeniculum vulgare piperitum,Foeniculum vulgare piperitum,Foeniculum vulgare piperitum,Ligusticum foeniculum,Ligusticum foeniculum,Meum foeniculum,Meum piperatum,Meum piperitum,Meum piperitum,Ozodia foeniculacea,Selinum foeniculum,Seseli dulce,Seseli foeniculum,Seseli piperitum,Tenoria romana
	Fortunella japonica	Atalantia hindsii,Atalantia monophylla,Citrofortunella madurensis,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium japonica,Citrus hindsii,Citrus inermis,Citrus japonica crassifolia,Citrus japonica hindsii,Citrus japonica madurensis,Citrus japonica margarita,Citrus japonica marginata,Citrus kinokuni,Citrus madurensis,Citrus margarita,Citrus microcarpa,Citrus nobilis,Fortunella bawangica,Fortunella chintou,Fortunella crassifolia,Fortunella hindsii,Fortunella hindsii chintou,Fortunella japonica,Fortunella japonica margarita,Fortunella margarita,Fortunella obovata,Fortunella venosa,Sclerostylis hindsii,Sclerostylis venosa
	Fortunella margarita	Atalantia hindsii,Atalantia monophylla,Citrofortunella madurensis,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium,Citrus aurantium japonica,Citrus hindsii,Citrus inermis,Citrus japonica crassifolia,Citrus japonica hindsii,Citrus japonica madurensis,Citrus japonica margarita,Citrus japonica marginata,Citrus kinokuni,Citrus madurensis,Citrus margarita,Citrus microcarpa,Citrus nobilis,Fortunella bawangica,Fortunella chintou,Fortunella crassifolia,Fortunella hindsii,Fortunella hindsii chintou,Fortunella japonica,Fortunella japonica margarita,Fortunella margarita,Fortunella obovata,Fortunella venosa,Sclerostylis hindsii,Sclerostylis venosa
	Fritillaria eduardii	Fritillaria imperialis eduardii,Petilium eduardii
	Fritillaria raddeana	Fritillaria askabadensis
	Froriepia subpinnata	Bupleurum subpinnatum,Froriepia nuda
	Fuernrohria setifolia	Coriandrum setifolium
	Galatella biflora	Aster biflorus,Chrysocoma biflora,Crinitaria biflora,Galatella dracunculoides discoidea,Galatella novopokrovskii,Galatella sediflora biflora
	Geigeria alata	Diplostemma alatum,Geigeria macdougalii
	Geijera linearifolia	Eriostemon linearifolius,Geijera linearifolia
	Geijera parviflora	Geijera pendula,Geijera salicifolia,Zanthoxylum australasicum
	Geijera salicifolia	Geijera floribunda,Geijera latifolia,Geijera salicifolia latifolia
	Genipa americana	Gardenia brasiliensis,Gardenia genipa,Gardenia hexandra,Gardenia oblongifolia,Genipa americana caruto,Genipa americana grandifolia,Genipa americana jorgensenii,Genipa americana parvifolia,Genipa americana riobranquensis,Genipa barbata,Genipa brasiliana,Genipa brasiliensis,Genipa caruto,Genipa codonocalyx,Genipa excelsa,Genipa grandifolia,Genipa humilis,Genipa oblongifolia,Genipa oleosa,Genipa pubescens,Genipa venosa
	Geranium macrorrhizum	Geranium balkanum,Geranium kikianum,Geranium lugubre,Geranium macrorrhizum acutilobum,Geranium macrorrhizum angustilobum,Geranium macrorrhizum brachidentatum,Geranium macrorrhizum eu-macrorrhizum,Geranium macrorrhizum hirsutum,Geranium macrorrhizum kellereri,Geranium macrorrhizum longidentatum,Geranium macrorrhizum parvifolium,Geranium macrorrhizum paucidentatum,Geranium macrorrhizum rotundilobum,Geranium macrorrhizum typicum,Robertium macrorrhizum
	Geranium phaeum	Geranium austriacum,Geranium fuscum,Geranium hungaricum,Geranium hungaricum,Geranium lividum,Geranium lividum caerulescens,Geranium moldavicum,Geranium montanum,Geranium patulum,Geranium phaeum atropurpureum,Geranium phaeum austriacum,Geranium phaeum austriacum,Geranium phaeum balcanicum,Geranium phaeum baldensis,Geranium phaeum caerulescens,Geranium phaeum fuscum,Geranium phaeum fuscum,Geranium phaeum gallica,Geranium phaeum helvetica,Geranium phaeum hungaricum,Geranium phaeum hungaricum,Geranium phaeum linnaei,Geranium phaeum lividum,Geranium phaeum lividum,Geranium phaeum lividum,Geranium phaeum maculatum,Geranium phaeum maculatum,Geranium phaeum maculatum,Geranium phaeum nodosum,Geranium phaeum nodosum,Geranium phaeum nodosum,Geranium phaeum normale,Geranium phaeum pallidum,Geranium phaeum pallidum,Geranium phaeum patula,Geranium phaeum patulum,Geranium phaeum planipetalum,Geranium phaeum pyrenaica,Geranium phaeum vulgatius,Geranium planipetalum,Geranium subcoeruleum
	Glechoma hederacea	Calamintha hederacea,Chamaecissos hederaceus,Chamaeclema hederacea,Glechoma borealis,Glechoma bulgarica,Glechoma hederacea breviflora,Glechoma hederacea brevipetiolatum,Glechoma hederacea grandiflora,Glechoma hederacea grandifolia,Glechoma hederacea heterophylla,Glechoma hederacea hirsuta,Glechoma hederacea humilior,Glechoma hederacea magna,Glechoma hederacea major,Glechoma hederacea micrantha,Glechoma hederacea microcalyx,Glechoma hederacea montana,Glechoma hederacea parvifolia,Glechoma hederacea serbica,Glechoma hederacea variegata,Glechoma hederacea verticillata,Glechoma hederacea villosa,Glechoma heterophylla,Glechoma intermedia,Glechoma lobulata,Glechoma longicaulis,Glechoma magna,Glechoma micrantha,Glechoma repens,Glechoma rigida,Glechoma rotundifolia,Glechoma serbica,Glechonion hederaceum,Hedera terrestris,Nepeta glechoma,Nepeta glechoma hirsuta,Nepeta hederacea,Nepeta hederacea albovariegata,Nepeta rigida
	Glechoma sardoa	Glechoma hederacea sardoa
	Glycosmis pentaphylla	Chionotria monogyna,Chionotria rigida,Glycosmis americana,Glycosmis angustifolia,Glycosmis arborea,Glycosmis arborea linearifoliolata,Glycosmis chylocarpa,Glycosmis heterophylla,Glycosmis macrophylla,Glycosmis pentaphylla,Glycosmis pentaphylla linearifoliola,Glycosmis quinquefolia,Glycosmis retzii,Glycosmis rigida,Limonia angustifolia,Limonia arborea,Limonia pentaphylla,Murraya cerasiformis,Murraya exotica,Myxospermum chylocarpum
	Gmelina arborea	Gmelina arborea canescens,Gmelina arborea dentata,Gmelina arborea glaucescens,Gmelina oblongifolia,Gmelina rheedei,Gmelina sinuata,Premna arborea
	Goniothalamus macrophyllus	Goniothalamus forbesii,Goniothalamus lanceolatus,Goniothalamus macrophyllus,Goniothalamus macrophyllus,Goniothalamus suaveolens,Polyalthia macrophylla,Unona macrophylla
	Gossypium raimondii	Gossypium klotzschianum raimondii
	Grindelia humilis	Grindelia acutifolia,Grindelia arenicola,Grindelia blakei,Grindelia bracteosa,Grindelia camporum,Grindelia camporum australis,Grindelia camporum bracteosa,Grindelia camporum davyi,Grindelia camporum parviflora,Grindelia columbiana,Grindelia columbiana,Grindelia discoidea,Grindelia fastigiata,Grindelia fastigiata revoluta,Grindelia hallii,Grindelia hirsutula acutifolia,Grindelia hirsutula davyi,Grindelia hirsutula decumbens,Grindelia hirsutula hallii,Grindelia hirsutula maritima,Grindelia hirsutula revoluta,Grindelia hirsutula rubricaulis,Grindelia humilis,Grindelia humilis platyphylla,Grindelia inornata,Grindelia inornata angusta,Grindelia integerrima,Grindelia integrifolia macrophylla,Grindelia latifolia,Grindelia latifolia platyphylla,Grindelia macrophylla,Grindelia maritima,Grindelia nana,Grindelia nana altissima,Grindelia nana columbiana,Grindelia nana columbiana,Grindelia nana integerrima,Grindelia nana integrifolia,Grindelia pacifica,Grindelia paludosa,Grindelia perennis,Grindelia procera,Grindelia revoluta,Grindelia robusta,Grindelia robusta angustifolia,Grindelia robusta bracteosa,Grindelia robusta davyi,Grindelia robusta platyphylla,Grindelia robusta rigida,Grindelia rubricaulis,Grindelia rubricaulis maritima,Grindelia squarrosa integrifolia,Grindelia squarrosa quasiperennis,Grindelia stricta,Grindelia stricta angustifolia,Grindelia stricta blakei,Grindelia stricta macrophylla,Grindelia stricta platyphylla,Grindelia stricta venulosa,Grindelia venulosa
